agent_id,year,month,ape_target_usd
106,2024,3,871.84
106,2024,4,878.5
106,2024,5,748.67
106,2024,6,764.82
106,2024,7,761.77
106,2024,8,875.23
106,2024,9,756.26
106,2024,10,817.53
106,2024,11,750.91
106,2024,12,808.81
106,2025,1,721.15
106,2025,2,861.08
106,2025,3,816.16
106,2025,4,767.96
106,2025,5,783.74
106,2025,6,860.72
106,2025,7,767.4
106,2025,8,727.1
106,2025,9,871.67
106,2025,10,874.49
106,2025,11,867.11
106,2025,12,767.05
107,2023,1,720.33
107,2023,2,761.27
107,2023,3,865.81
107,2023,4,879.68
107,2023,5,762.35
107,2023,6,850.06
107,2023,7,864.75
107,2023,8,857.35
107,2023,9,798.17
107,2023,10,843.19
107,2023,11,797.61
107,2023,12,797.51
107,2024,1,744.09
107,2024,2,801.63
107,2024,3,788.0
107,2024,4,767.32
107,2024,5,867.24
107,2024,6,803.05
107,2024,7,731.55
107,2024,8,767.38
107,2024,9,812.41
107,2024,10,829.69
107,2024,11,790.75
107,2024,12,763.2
107,2025,1,747.98
107,2025,2,725.52
107,2025,3,757.76
107,2025,4,864.14
107,2025,5,751.69
107,2025,6,777.58
107,2025,7,871.73
107,2025,8,814.27
107,2025,9,809.0
107,2025,10,872.76
107,2025,11,771.33
107,2025,12,756.73
108,2023,1,742.46
108,2023,2,819.45
108,2023,3,798.38
108,2023,4,771.89
108,2023,5,789.84
108,2023,6,837.32
108,2023,7,863.2
108,2023,8,824.85
108,2023,9,817.77
108,2023,10,840.36
108,2023,11,747.82
108,2023,12,867.4
108,2024,1,774.9
108,2024,2,762.1
108,2024,3,871.76
108,2024,4,761.09
108,2024,5,737.52
108,2024,6,848.26
108,2024,7,807.13
108,2024,8,777.6
108,2024,9,839.52
108,2024,10,836.04
108,2024,11,745.58
108,2024,12,810.74
108,2025,1,751.48
108,2025,2,782.22
108,2025,3,790.88
108,2025,4,758.83
108,2025,5,827.75
108,2025,6,820.1
108,2025,7,851.1
108,2025,8,823.97
108,2025,9,780.21
108,2025,10,790.53
108,2025,11,799.66
108,2025,12,721.66
109,2023,1,868.5
109,2023,2,767.74
109,2023,3,747.15
109,2023,4,859.21
109,2023,5,797.23
109,2023,6,775.89
109,2023,7,821.16
109,2023,8,877.07
109,2023,9,816.6
109,2023,10,722.4
109,2023,11,755.97
109,2023,12,766.88
109,2024,1,839.59
109,2024,2,835.97
109,2024,3,813.84
109,2024,4,862.03
109,2024,5,766.21
109,2024,6,810.91
109,2024,7,761.15
109,2024,8,728.27
109,2024,9,768.19
109,2024,10,737.25
109,2024,11,792.33
109,2024,12,830.72
109,2025,1,786.43
109,2025,2,793.39
109,2025,3,779.81
109,2025,4,860.94
109,2025,5,720.85
109,2025,6,769.18
109,2025,7,816.43
109,2025,8,762.36
109,2025,9,829.66
109,2025,10,730.52
109,2025,11,737.83
109,2025,12,740.44
110,2023,1,811.53
110,2023,2,784.46
110,2023,3,769.07
110,2023,4,809.1
110,2023,5,760.07
110,2023,6,722.91
110,2023,7,835.11
110,2023,8,780.01
110,2023,9,795.6
110,2023,10,765.9
110,2023,11,826.83
110,2023,12,722.82
110,2024,1,830.59
110,2024,2,824.0
110,2024,3,788.37
110,2024,4,860.89
110,2024,5,826.02
110,2024,6,860.61
110,2024,7,790.65
110,2024,8,767.14
110,2024,9,850.91
110,2024,10,854.83
110,2024,11,789.09
110,2024,12,770.01
110,2025,1,733.69
110,2025,2,758.59
110,2025,3,835.51
110,2025,4,814.93
110,2025,5,859.14
110,2025,6,789.67
110,2025,7,749.82
110,2025,8,754.98
110,2025,9,732.46
110,2025,10,737.84
110,2025,11,745.08
110,2025,12,809.33
111,2023,1,822.86
111,2023,2,841.17
111,2023,3,803.11
111,2023,4,801.46
111,2023,5,842.4
111,2023,6,763.99
111,2023,7,785.09
111,2023,8,819.92
111,2023,9,793.12
111,2023,10,786.25
111,2023,11,818.34
111,2023,12,720.72
111,2024,1,789.04
111,2024,2,746.27
111,2024,3,776.96
111,2024,4,838.44
111,2024,5,772.74
111,2024,6,762.54
111,2024,7,755.01
111,2024,8,852.06
111,2024,9,798.71
111,2024,10,765.21
111,2024,11,781.37
111,2024,12,799.7
111,2025,1,860.3
111,2025,2,876.55
111,2025,3,854.23
111,2025,4,866.33
111,2025,5,848.61
111,2025,6,820.73
111,2025,7,820.21
111,2025,8,747.82
111,2025,9,865.22
111,2025,10,878.38
111,2025,11,758.72
111,2025,12,768.24
112,2023,1,879.59
112,2023,2,857.77
112,2023,3,843.47
112,2023,4,743.15
112,2023,5,803.8
112,2023,6,773.59
112,2023,7,797.45
112,2023,8,808.74
112,2023,9,759.68
112,2023,10,821.45
112,2023,11,737.01
112,2023,12,846.57
112,2024,1,813.11
112,2024,2,831.08
112,2024,3,748.14
112,2024,4,820.12
112,2024,5,878.69
112,2024,6,721.52
112,2024,7,839.62
112,2024,8,745.25
112,2024,9,780.74
112,2024,10,833.36
112,2024,11,845.38
112,2024,12,874.3
112,2025,1,792.13
112,2025,2,817.85
112,2025,3,764.2
112,2025,4,825.21
112,2025,5,872.89
112,2025,6,816.68
112,2025,7,805.14
112,2025,8,740.17
112,2025,9,805.17
112,2025,10,741.15
112,2025,11,827.65
112,2025,12,749.4
113,2023,1,2133.19
113,2023,2,2131.79
113,2023,3,1890.54
113,2023,4,1864.91
113,2023,5,2144.28
113,2023,6,2104.81
113,2023,7,2161.67
113,2023,8,1831.04
113,2023,9,2159.61
113,2023,10,1883.0
113,2023,11,2090.6
113,2023,12,2090.58
113,2024,1,2007.56
113,2024,2,1913.9
113,2024,3,2153.81
113,2024,4,1845.31
113,2024,5,2019.34
113,2024,6,1871.89
113,2024,7,1814.82
113,2024,8,2078.25
113,2024,9,1912.58
113,2024,10,1804.96
113,2024,11,2006.07
113,2024,12,1998.02
113,2025,1,2046.28
113,2025,2,1826.65
113,2025,3,1805.38
113,2025,4,2179.12
113,2025,5,2093.18
113,2025,6,2074.92
113,2025,7,2077.59
113,2025,8,1823.1
113,2025,9,1961.66
113,2025,10,1895.53
113,2025,11,1806.47
113,2025,12,1812.39
114,2023,1,768.86
114,2023,2,778.42
114,2023,3,852.9
114,2023,4,866.98
114,2023,5,785.51
114,2023,6,764.51
114,2023,7,869.44
114,2023,8,784.54
114,2023,9,816.68
114,2023,10,785.31
114,2023,11,807.61
114,2023,12,863.61
114,2024,1,759.83
114,2024,2,832.42
114,2024,3,804.24
114,2024,4,721.47
114,2024,5,789.27
114,2024,6,818.65
114,2024,7,758.45
114,2024,8,811.87
114,2024,9,839.88
114,2024,10,855.0
114,2024,11,777.89
114,2024,12,728.29
114,2025,1,752.18
114,2025,2,876.01
114,2025,3,847.24
114,2025,4,825.55
114,2025,5,864.75
114,2025,6,768.46
114,2025,7,873.89
114,2025,8,802.18
114,2025,9,870.8
114,2025,10,756.49
114,2025,11,757.23
114,2025,12,722.35
115,2023,1,1991.61
115,2023,2,1974.2
115,2023,3,2193.53
115,2023,4,1960.94
115,2023,5,1842.05
115,2023,6,1822.05
115,2023,7,1932.51
115,2023,8,1801.74
115,2023,9,2172.47
115,2023,10,2093.36
115,2023,11,1885.86
115,2023,12,1946.36
115,2024,1,2076.37
115,2024,2,1997.82
115,2024,3,1958.32
115,2024,4,2155.29
115,2024,5,2154.37
115,2024,6,1829.55
115,2024,7,2043.48
115,2024,8,2075.09
115,2024,9,2155.04
115,2024,10,2058.73
115,2024,11,1948.96
115,2024,12,2188.97
115,2025,1,1995.71
115,2025,2,1976.83
115,2025,3,1813.42
115,2025,4,1901.87
115,2025,5,1928.03
115,2025,6,1804.0
115,2025,7,1835.74
115,2025,8,1870.74
115,2025,9,2109.37
115,2025,10,2061.28
115,2025,11,1933.99
115,2025,12,2198.6
116,2023,1,1961.61
116,2023,2,1824.65
116,2023,3,1979.56
116,2023,4,2040.03
116,2023,5,1908.29
116,2023,6,2082.58
116,2023,7,2183.35
116,2023,8,2177.31
116,2023,9,1825.57
116,2023,10,2129.3
116,2023,11,1917.26
116,2023,12,2163.94
116,2024,1,2016.39
116,2024,2,1834.97
116,2024,3,1935.78
116,2024,4,1995.39
116,2024,5,2027.66
116,2024,6,1930.03
116,2024,7,1818.15
116,2024,8,1968.25
116,2024,9,1813.08
116,2024,10,1896.64
116,2024,11,1975.74
116,2024,12,2181.14
116,2025,1,1833.49
116,2025,2,1847.91
116,2025,3,2015.75
116,2025,4,1872.2
116,2025,5,1900.82
116,2025,6,1864.95
116,2025,7,1811.22
116,2025,8,1927.35
116,2025,9,2151.64
116,2025,10,1872.08
116,2025,11,2083.06
116,2025,12,1864.92
118,2023,1,1803.49
118,2023,2,2055.68
118,2023,3,2161.91
118,2023,4,1900.92
118,2023,5,2095.16
118,2023,6,1978.8
118,2023,7,2147.7
118,2023,8,1990.44
118,2023,9,2086.92
118,2023,10,2163.11
118,2023,11,1914.59
118,2023,12,1902.31
118,2024,1,1873.99
118,2024,2,1845.45
118,2024,3,2133.34
118,2024,4,1862.57
118,2024,5,2037.7
118,2024,6,1825.61
118,2024,7,1823.41
118,2024,8,1851.84
118,2024,9,2195.27
118,2024,10,2000.53
118,2024,11,2085.75
118,2024,12,2186.8
118,2025,1,1968.25
118,2025,2,2074.92
118,2025,3,2073.84
118,2025,4,1948.93
118,2025,5,2157.31
118,2025,6,2131.2
118,2025,7,2194.13
118,2025,8,2172.22
118,2025,9,1997.18
118,2025,10,1925.69
118,2025,11,1875.32
118,2025,12,2050.72
120,2023,1,858.87
120,2023,2,748.71
120,2023,3,815.39
120,2023,4,770.98
120,2023,5,766.26
120,2023,6,834.41
120,2023,7,746.47
120,2023,8,868.27
120,2023,9,771.73
120,2023,10,748.09
120,2023,11,839.21
120,2023,12,872.55
120,2024,1,739.06
120,2024,2,838.46
120,2024,3,870.14
120,2024,4,870.59
120,2024,5,813.25
120,2024,6,790.41
120,2024,7,874.66
120,2024,8,857.6
120,2024,9,783.29
120,2024,10,779.25
120,2024,11,720.57
120,2024,12,839.5
120,2025,1,822.68
120,2025,2,804.03
120,2025,3,726.86
120,2025,4,865.3
120,2025,5,751.55
120,2025,6,783.15
120,2025,7,772.85
120,2025,8,785.19
120,2025,9,803.61
120,2025,10,733.57
120,2025,11,839.21
120,2025,12,788.76
121,2023,1,835.52
121,2023,2,724.39
121,2023,3,752.22
121,2023,4,726.37
121,2023,5,858.67
121,2023,6,819.62
121,2023,7,870.32
121,2023,8,877.3
121,2023,9,809.98
121,2023,10,764.29
121,2023,11,803.89
121,2023,12,734.79
121,2024,1,785.94
121,2024,2,840.54
121,2024,3,814.78
121,2024,4,775.29
121,2024,5,842.94
121,2024,6,864.32
121,2024,7,774.96
121,2024,8,785.54
121,2024,9,783.3
121,2024,10,751.72
121,2024,11,830.47
121,2024,12,808.44
121,2025,1,746.22
121,2025,2,773.09
121,2025,3,754.35
121,2025,4,753.25
121,2025,5,857.65
121,2025,6,791.78
121,2025,7,817.62
121,2025,8,793.9
121,2025,9,878.96
121,2025,10,838.29
121,2025,11,833.84
121,2025,12,842.24
122,2023,1,2090.97
122,2023,2,1904.96
122,2023,3,1958.33
122,2023,4,2079.39
122,2023,5,1957.94
122,2023,6,2165.3
122,2023,7,2085.32
122,2023,8,2193.22
122,2023,9,1812.59
122,2023,10,2018.7
122,2023,11,2178.9
122,2023,12,2103.83
122,2024,1,1821.24
122,2024,2,2067.82
122,2024,3,2099.29
122,2024,4,1939.07
122,2024,5,1973.09
122,2024,6,1960.28
122,2024,7,1871.31
122,2024,8,1917.39
122,2024,9,2014.51
122,2024,10,2054.4
122,2024,11,1991.86
122,2024,12,2175.34
122,2025,1,1802.18
122,2025,2,1873.92
122,2025,3,2103.99
122,2025,4,2130.85
122,2025,5,2046.73
122,2025,6,2116.08
122,2025,7,1945.39
122,2025,8,2148.3
122,2025,9,1955.23
122,2025,10,1959.06
122,2025,11,1990.14
122,2025,12,1937.08
123,2023,1,3886.67
123,2023,2,4156.87
123,2023,3,4213.62
123,2023,4,3927.7
123,2023,5,4058.16
123,2023,6,4118.67
123,2023,7,4318.06
123,2023,8,4221.46
123,2023,9,3986.2
123,2023,10,3878.13
123,2023,11,4281.44
123,2023,12,4020.63
123,2024,1,4125.97
123,2024,2,4164.01
123,2024,3,3690.48
123,2024,4,4278.49
123,2024,5,3734.86
123,2024,6,4311.41
123,2024,7,4112.35
123,2024,8,3666.13
123,2024,9,3774.74
123,2024,10,4095.03
123,2024,11,4069.18
123,2024,12,3981.15
123,2025,1,4202.75
123,2025,2,4395.65
123,2025,3,3640.29
123,2025,4,4059.12
123,2025,5,4317.66
123,2025,6,3812.34
123,2025,7,3903.99
123,2025,8,4379.51
123,2025,9,4043.59
123,2025,10,3649.56
123,2025,11,3918.38
123,2025,12,3656.47
124,2023,1,3891.45
124,2023,2,4146.07
124,2023,3,4254.56
124,2023,4,3790.23
124,2023,5,3930.32
124,2023,6,4250.64
124,2023,7,4082.23
124,2023,8,4144.33
124,2023,9,3944.74
124,2023,10,4383.53
124,2023,11,4032.57
124,2023,12,4221.6
124,2024,1,3611.05
124,2024,2,3915.26
124,2024,3,3854.11
124,2024,4,3686.99
124,2024,5,4003.52
124,2024,6,3608.63
124,2024,7,4177.01
124,2024,8,3675.63
124,2024,9,4358.35
124,2024,10,4383.69
124,2024,11,4321.04
124,2024,12,3788.73
124,2025,1,4294.84
124,2025,2,3894.31
124,2025,3,4114.06
124,2025,4,3717.8
124,2025,5,3698.31
124,2025,6,4114.94
124,2025,7,3724.19
124,2025,8,3810.25
124,2025,9,3648.07
124,2025,10,3633.1
124,2025,11,4065.84
124,2025,12,3734.21
125,2023,1,2134.27
125,2023,2,1810.0
125,2023,3,1969.78
125,2023,4,2184.13
125,2023,5,1838.11
125,2023,6,2065.61
125,2023,7,1964.27
125,2023,8,2143.49
125,2023,9,2044.4
125,2023,10,1967.15
125,2023,11,2157.42
125,2023,12,1804.67
125,2024,1,1979.15
125,2024,2,1869.9
125,2024,3,1839.51
125,2024,4,1878.46
125,2024,5,2127.5
125,2024,6,2141.3
125,2024,7,1984.55
125,2024,8,1847.42
125,2024,9,1863.96
125,2024,10,2118.18
125,2024,11,1980.19
125,2024,12,2008.91
125,2025,1,2032.88
125,2025,2,2182.27
125,2025,3,1844.3
125,2025,4,2054.9
125,2025,5,2142.95
125,2025,6,2105.91
125,2025,7,2194.56
125,2025,8,1920.37
125,2025,9,2197.32
125,2025,10,1980.64
125,2025,11,2177.02
125,2025,12,1923.26
126,2023,1,4261.32
126,2023,2,3628.69
126,2023,3,4026.17
126,2023,4,3755.69
126,2023,5,3973.57
126,2023,6,3884.18
126,2023,7,3965.26
126,2023,8,3668.58
126,2023,9,4173.94
126,2023,10,4099.97
126,2023,11,3899.25
126,2023,12,3713.2
126,2024,1,4201.59
126,2024,2,4313.16
126,2024,3,3897.64
126,2024,4,3998.13
126,2024,5,4347.63
126,2024,6,4271.36
126,2024,7,3861.0
126,2024,8,4306.11
126,2024,9,3632.79
126,2024,10,4190.36
126,2024,11,3822.3
126,2024,12,4087.25
126,2025,1,3828.31
126,2025,2,4297.9
126,2025,3,3781.83
126,2025,4,3823.57
126,2025,5,4351.72
126,2025,6,4301.48
126,2025,7,4065.99
126,2025,8,4157.96
126,2025,9,3644.48
126,2025,10,3969.84
126,2025,11,3802.49
126,2025,12,4220.15
127,2023,1,819.17
127,2023,2,753.26
127,2023,3,748.4
127,2023,4,733.59
127,2023,5,775.39
127,2023,6,858.76
127,2023,7,726.68
127,2023,8,808.88
127,2023,9,761.35
127,2023,10,738.03
127,2023,11,742.15
127,2023,12,738.29
127,2024,1,817.47
127,2024,2,815.47
127,2024,3,865.83
127,2024,4,773.91
127,2024,5,873.94
127,2024,6,811.79
127,2024,7,862.74
127,2024,8,837.57
127,2024,9,765.88
127,2024,10,802.53
127,2024,11,732.17
127,2024,12,721.79
127,2025,1,785.89
127,2025,2,774.42
127,2025,3,852.82
127,2025,4,749.79
127,2025,5,854.14
127,2025,6,864.4
127,2025,7,732.27
127,2025,8,783.17
127,2025,9,842.25
127,2025,10,813.38
127,2025,11,749.65
127,2025,12,782.95
128,2023,1,4242.14
128,2023,2,4234.34
128,2023,3,3790.19
128,2023,4,3950.38
128,2023,5,3972.42
128,2023,6,3697.71
128,2023,7,3669.28
128,2023,8,3622.62
128,2023,9,3900.79
128,2023,10,3728.32
128,2023,11,3741.21
128,2023,12,4004.61
128,2024,1,4304.76
128,2024,2,3728.45
128,2024,3,4157.44
128,2024,4,4215.78
128,2024,5,4311.22
128,2024,6,4210.33
128,2024,7,3940.49
128,2024,8,4143.48
128,2024,9,3637.0
128,2024,10,4335.5
128,2024,11,4007.75
128,2024,12,4202.61
128,2025,1,3840.88
128,2025,2,4189.64
128,2025,3,4103.13
128,2025,4,4117.84
128,2025,5,4291.96
128,2025,6,4327.81
128,2025,7,3678.54
128,2025,8,3622.95
128,2025,9,3723.66
128,2025,10,4321.1
128,2025,11,4068.49
128,2025,12,3765.17
129,2023,1,1957.49
129,2023,2,2159.27
129,2023,3,1802.38
129,2023,4,2131.18
129,2023,5,1924.03
129,2023,6,2046.91
129,2023,7,2096.15
129,2023,8,2096.39
129,2023,9,1895.64
129,2023,10,2164.01
129,2023,11,1976.26
129,2023,12,1980.73
129,2024,1,2112.31
129,2024,2,1849.28
129,2024,3,2012.33
129,2024,4,2025.15
129,2024,5,1975.54
129,2024,6,2134.52
129,2024,7,1830.09
129,2024,8,2132.77
129,2024,9,1874.09
129,2024,10,1975.46
129,2024,11,2021.1
129,2024,12,2162.2
129,2025,1,1940.99
129,2025,2,2020.54
129,2025,3,1874.28
129,2025,4,1813.05
129,2025,5,1969.6
129,2025,6,1963.05
129,2025,7,2122.2
129,2025,8,1851.23
129,2025,9,1858.91
129,2025,10,1808.11
129,2025,11,2068.49
129,2025,12,2135.2
130,2023,1,4145.07
130,2023,2,4393.32
130,2023,3,3623.45
130,2023,4,4260.58
130,2023,5,4264.53
130,2023,6,3921.84
130,2023,7,4198.18
130,2023,8,3835.5
130,2023,9,4092.17
130,2023,10,4318.99
130,2023,11,4035.34
130,2023,12,4228.37
130,2024,1,4348.72
130,2024,2,4256.06
130,2024,3,3712.23
130,2024,4,4071.27
130,2024,5,4258.93
130,2024,6,3644.43
130,2024,7,4086.37
130,2024,8,3889.07
130,2024,9,3608.92
130,2024,10,3637.95
130,2024,11,3772.75
130,2024,12,3651.87
130,2025,1,3870.64
130,2025,2,3694.22
130,2025,3,4053.07
130,2025,4,3760.66
130,2025,5,3883.86
130,2025,6,4289.7
130,2025,7,3967.28
130,2025,8,3995.51
130,2025,9,3608.44
130,2025,10,3857.45
130,2025,11,4278.75
130,2025,12,4333.71
131,2023,1,841.75
131,2023,2,860.86
131,2023,3,799.42
131,2023,4,738.04
131,2023,5,761.87
131,2023,6,872.22
131,2023,7,855.55
131,2023,8,760.65
131,2023,9,843.51
131,2023,10,821.98
131,2023,11,798.67
131,2023,12,729.71
131,2024,1,825.98
131,2024,2,875.95
131,2024,3,862.98
131,2024,4,795.8
131,2024,5,866.39
131,2024,6,845.2
131,2024,7,758.34
131,2024,8,720.94
131,2024,9,784.44
131,2024,10,878.55
131,2024,11,787.27
131,2024,12,852.83
131,2025,1,734.83
131,2025,2,780.87
131,2025,3,750.11
131,2025,4,733.37
131,2025,5,768.39
131,2025,6,759.58
131,2025,7,861.76
131,2025,8,845.6
131,2025,9,809.97
131,2025,10,820.07
131,2025,11,830.48
131,2025,12,775.51
132,2023,1,1810.23
132,2023,2,2122.95
132,2023,3,1814.65
132,2023,4,1985.88
132,2023,5,1837.66
132,2023,6,2145.59
132,2023,7,2094.83
132,2023,8,2145.32
132,2023,9,1980.54
132,2023,10,2169.02
132,2023,11,1840.04
132,2023,12,1975.51
132,2024,1,2003.83
132,2024,2,2110.47
132,2024,3,1836.61
132,2024,4,2056.87
132,2024,5,2114.84
132,2024,6,2020.75
132,2024,7,2092.4
132,2024,8,1837.47
132,2024,9,2063.33
132,2024,10,2130.13
132,2024,11,1970.64
132,2024,12,1802.23
132,2025,1,1819.82
132,2025,2,1977.65
132,2025,3,1994.94
132,2025,4,1945.86
132,2025,5,1829.96
132,2025,6,1925.0
132,2025,7,1894.44
132,2025,8,1804.33
132,2025,9,2127.84
132,2025,10,2144.9
132,2025,11,1987.85
132,2025,12,1825.53
133,2023,1,1815.99
133,2023,2,1932.95
133,2023,3,1875.14
133,2023,4,1940.31
133,2023,5,1855.68
133,2023,6,2185.25
133,2023,7,2066.99
133,2023,8,2018.45
133,2023,9,2168.47
133,2023,10,2027.03
133,2023,11,2115.29
133,2023,12,1936.06
133,2024,1,2050.15
133,2024,2,1946.94
133,2024,3,1932.75
133,2024,4,2091.26
133,2024,5,2090.27
133,2024,6,1865.53
133,2024,7,1906.6
133,2024,8,2043.46
133,2024,9,2174.1
133,2024,10,2075.24
133,2024,11,1996.26
133,2024,12,2089.73
133,2025,1,2080.14
133,2025,2,1885.44
133,2025,3,1961.68
133,2025,4,1981.04
133,2025,5,2056.0
133,2025,6,1907.75
133,2025,7,2002.77
133,2025,8,2078.79
133,2025,9,1974.32
133,2025,10,1802.7
133,2025,11,1879.47
133,2025,12,2112.19
134,2023,1,2065.92
134,2023,2,1954.7
134,2023,3,1960.81
134,2023,4,1824.81
134,2023,5,1980.13
134,2023,6,2076.74
134,2023,7,2126.15
134,2023,8,1866.77
134,2023,9,2018.45
134,2023,10,2159.14
134,2023,11,2104.59
134,2023,12,2089.67
134,2024,1,1874.82
134,2024,2,1984.91
134,2024,3,2004.12
134,2024,4,1952.05
134,2024,5,1879.28
134,2024,6,1841.12
134,2024,7,2000.91
134,2024,8,2056.16
134,2024,9,1841.7
134,2024,10,2144.67
134,2024,11,2038.37
134,2024,12,2025.56
134,2025,1,2119.99
134,2025,2,2074.31
134,2025,3,2004.6
134,2025,4,1929.9
134,2025,5,1953.41
134,2025,6,1982.23
134,2025,7,1814.61
134,2025,8,1980.18
134,2025,9,1834.86
134,2025,10,2131.02
134,2025,11,2114.16
134,2025,12,2102.65
135,2023,1,800.56
135,2023,2,731.21
135,2023,3,759.39
135,2023,4,747.91
135,2023,5,738.23
135,2023,6,744.2
135,2023,7,765.62
135,2023,8,787.99
135,2023,9,875.16
135,2023,10,835.77
135,2023,11,758.4
135,2023,12,769.3
135,2024,1,840.88
135,2024,2,843.48
135,2024,3,750.37
135,2024,4,804.03
135,2024,5,810.71
135,2024,6,849.66
135,2024,7,813.33
135,2024,8,798.49
135,2024,9,793.23
135,2024,10,788.25
135,2024,11,766.12
135,2024,12,786.08
135,2025,1,733.27
135,2025,2,810.74
135,2025,3,832.37
135,2025,4,841.6
135,2025,5,799.48
135,2025,6,734.56
135,2025,7,778.58
135,2025,8,848.78
135,2025,9,830.92
135,2025,10,758.9
135,2025,11,795.56
135,2025,12,847.94
136,2023,1,816.6
136,2023,2,733.12
136,2023,3,785.19
136,2023,4,770.51
136,2023,5,847.2
136,2023,6,796.14
136,2023,7,864.22
136,2023,8,765.37
136,2023,9,861.64
136,2023,10,809.32
136,2023,11,879.78
136,2023,12,783.25
136,2024,1,781.7
136,2024,2,752.88
136,2024,3,749.45
136,2024,4,845.4
136,2024,5,800.47
136,2024,6,862.7
136,2024,7,811.99
136,2024,8,786.18
136,2024,9,791.17
136,2024,10,778.83
136,2024,11,851.25
136,2024,12,799.47
136,2025,1,866.5
136,2025,2,806.21
136,2025,3,777.38
136,2025,4,760.69
136,2025,5,794.33
136,2025,6,737.69
136,2025,7,811.74
136,2025,8,813.99
136,2025,9,732.71
136,2025,10,817.06
136,2025,11,736.06
136,2025,12,745.37
137,2023,1,1945.62
137,2023,2,1861.37
137,2023,3,2040.58
137,2023,4,1894.54
137,2023,5,2069.67
137,2023,6,1890.05
137,2023,7,2118.1
137,2023,8,2139.55
137,2023,9,2169.51
137,2023,10,1924.62
137,2023,11,1825.65
137,2023,12,2197.45
137,2024,1,1915.27
137,2024,2,1955.68
137,2024,3,1978.95
137,2024,4,2158.36
137,2024,5,2106.63
137,2024,6,1966.17
137,2024,7,1857.36
137,2024,8,1802.46
137,2024,9,2153.09
137,2024,10,1971.71
137,2024,11,2195.85
137,2024,12,1829.73
137,2025,1,1928.4
137,2025,2,2073.09
137,2025,3,1959.0
137,2025,4,1805.72
137,2025,5,2195.76
137,2025,6,2198.12
137,2025,7,1976.83
137,2025,8,1945.83
137,2025,9,1935.85
137,2025,10,1937.94
137,2025,11,1974.85
137,2025,12,1937.37
138,2023,1,1985.04
138,2023,2,1886.98
138,2023,3,2055.65
138,2023,4,2182.51
138,2023,5,1922.3
138,2023,6,1896.92
138,2023,7,2045.16
138,2023,8,2025.61
138,2023,9,1992.21
138,2023,10,1968.82
138,2023,11,1832.25
138,2023,12,1919.79
138,2024,1,2156.69
138,2024,2,1974.98
138,2024,3,1879.86
138,2024,4,1842.56
138,2024,5,2056.6
138,2024,6,2112.27
138,2024,7,2105.93
138,2024,8,1863.19
138,2024,9,2078.89
138,2024,10,1868.3
138,2024,11,2146.91
138,2024,12,2020.31
138,2025,1,2116.03
138,2025,2,2013.81
138,2025,3,2037.84
138,2025,4,2181.49
138,2025,5,2069.52
138,2025,6,2157.33
138,2025,7,2150.81
138,2025,8,1984.02
138,2025,9,2138.14
138,2025,10,2145.21
138,2025,11,1830.11
138,2025,12,1848.76
139,2023,1,1979.62
139,2023,2,1992.92
139,2023,3,2179.46
139,2023,4,1859.41
139,2023,5,2110.08
139,2023,6,1944.05
139,2023,7,1887.97
139,2023,8,1879.5
139,2023,9,1983.53
139,2023,10,2036.06
139,2023,11,1888.88
139,2023,12,1831.76
139,2024,1,2046.9
139,2024,2,1913.8
139,2024,3,1889.23
139,2024,4,1824.87
139,2024,5,2107.81
139,2024,6,2087.54
139,2024,7,2121.79
139,2024,8,2189.42
139,2024,9,1985.19
139,2024,10,1925.47
139,2024,11,2063.18
139,2024,12,2064.72
139,2025,1,1898.79
139,2025,2,2000.48
139,2025,3,2175.94
139,2025,4,1925.07
139,2025,5,2005.65
139,2025,6,2011.6
139,2025,7,2121.24
139,2025,8,1900.34
139,2025,9,1984.94
139,2025,10,2055.01
139,2025,11,2003.38
139,2025,12,1965.43
140,2023,1,1968.63
140,2023,2,2183.16
140,2023,3,1984.55
140,2023,4,1901.66
140,2023,5,1875.38
140,2023,6,1928.4
140,2023,7,2026.62
140,2023,8,2091.25
140,2023,9,1910.05
140,2023,10,1856.3
140,2023,11,1829.71
140,2023,12,1916.91
140,2024,1,2148.65
140,2024,2,2013.21
140,2024,3,1826.0
140,2024,4,1871.64
140,2024,5,2124.36
140,2024,6,1944.83
140,2024,7,1823.54
140,2024,8,1875.79
140,2024,9,2031.98
140,2024,10,1996.15
140,2024,11,1991.43
140,2024,12,1844.11
140,2025,1,1962.63
140,2025,2,2177.6
140,2025,3,1885.42
140,2025,4,1963.41
140,2025,5,1918.0
140,2025,6,1934.81
140,2025,7,2040.06
140,2025,8,2090.24
140,2025,9,1986.56
140,2025,10,1993.61
140,2025,11,2001.78
140,2025,12,2079.41
141,2023,1,733.22
141,2023,2,837.21
141,2023,3,871.59
141,2023,4,741.38
141,2023,5,728.96
141,2023,6,788.21
141,2023,7,834.32
141,2023,8,753.9
141,2023,9,784.34
141,2023,10,724.6
141,2023,11,864.3
141,2023,12,725.9
141,2024,1,866.03
141,2024,2,774.51
141,2024,3,869.58
141,2024,4,865.67
141,2024,5,836.33
141,2024,6,868.41
141,2024,7,762.37
141,2024,8,742.51
141,2024,9,757.12
141,2024,10,759.43
141,2024,11,878.38
141,2024,12,836.06
141,2025,1,812.82
141,2025,2,809.72
141,2025,3,840.67
141,2025,4,846.56
141,2025,5,759.42
141,2025,6,867.93
141,2025,7,850.56
141,2025,8,807.66
141,2025,9,873.64
141,2025,10,733.75
141,2025,11,815.81
