policy_id,agent_id,product_id,issue_date_key,renewal_due_date_key,renewal_status,premium_usd
7808,164,6,20230929,20240928,renewed,7146.0
7809,164,5,20230701,20240630,renewed,146.29
7810,164,5,20230120,20240120,renewed,187.4
7811,164,3,20240224,20250223,renewed,2248.04
7812,164,2,20240301,20250301,grace,4006.18
7813,164,6,20230624,20240623,renewed,6399.32
7814,164,1,20230819,20240818,renewed,3013.39
7815,164,5,20240903,20250903,lapsed,1043.31
7816,165,3,20230204,20240204,renewed,2744.4
7817,165,5,20230506,20240505,grace,731.09
7818,165,4,20230305,20240304,lapsed,2265.67
7819,165,2,20240124,20250123,renewed,4716.34
7820,165,2,20240813,20250813,renewed,1267.16
7821,165,4,20240313,20250313,renewed,1549.47
7822,165,5,20230429,20240428,renewed,355.18
7823,165,1,20230630,20240629,lapsed,1698.17
7824,165,4,20230324,20240323,grace,1161.43
7825,165,5,20230814,20240813,grace,889.75
7826,165,4,20240428,20250428,grace,1003.35
7827,165,3,20240727,20250727,renewed,2077.89
7828,165,3,20231203,20241202,renewed,2238.23
7829,165,2,20240611,20250611,renewed,3377.44
7830,165,3,20240405,20250405,renewed,1820.27
7831,165,2,20230604,20240603,renewed,2916.41
7832,165,5,20230530,20240529,renewed,558.51
7833,165,2,20230328,20240327,renewed,859.25
7834,165,3,20240303,20250303,grace,2604.52
7835,165,6,20230310,20240309,renewed,1783.2
7836,165,1,20240704,20250704,renewed,3043.17
7837,165,4,20231128,20241127,lapsed,1105.09
7838,165,3,20241106,20251106,renewed,2684.29
7839,165,2,20241031,20251031,renewed,4661.94
7840,165,3,20240409,20250409,renewed,2016.96
7841,165,6,20230415,20240414,lapsed,1201.72
7842,165,1,20230625,20240624,renewed,509.78
7843,165,4,20240605,20250605,renewed,2999.31
7844,165,6,20241012,20251012,lapsed,2733.76
7845,165,6,20240406,20250406,lapsed,3432.42
7846,165,4,20230515,20240514,renewed,2638.0
7847,165,3,20240117,20250116,renewed,1530.43
7848,165,4,20241019,20251019,renewed,2955.33
7849,165,4,20230404,20240403,renewed,2797.94
7850,165,2,20240503,20250503,renewed,3394.86
7851,165,6,20230606,20240605,renewed,4514.48
7852,165,1,20230427,20240426,renewed,4505.49
7853,165,1,20230712,20240711,renewed,492.18
7854,165,6,20231206,20241205,lapsed,3435.45
7855,165,2,20230930,20240929,renewed,2433.01
7856,165,3,20230718,20240717,grace,1296.0
7857,165,2,20240712,20250712,lapsed,3434.1
7858,165,5,20240923,20250923,renewed,1007.71
7859,165,3,20240822,20250822,renewed,1111.65
7860,165,1,20241006,20251006,renewed,413.8
7861,165,4,20240501,20250501,grace,2610.33
7862,165,3,20241008,20251008,renewed,1054.15
7863,165,1,20230810,20240809,lapsed,4515.17
7864,165,6,20231017,20241016,renewed,5071.27
7865,165,1,20240621,20250621,renewed,3276.03
7866,165,3,20230615,20240614,lapsed,410.74
7867,165,3,20231125,20241124,lapsed,2725.17
7868,165,1,20240909,20250909,renewed,3536.77
7869,165,4,20230311,20240310,renewed,1114.63
7870,165,2,20230316,20240315,renewed,1896.92
7871,165,2,20240409,20250409,renewed,3671.77
7872,165,4,20240818,20250818,renewed,2057.27
7873,165,3,20240221,20250220,lapsed,2938.95
7874,165,6,20230626,20240625,lapsed,5812.08
7875,165,3,20230111,20240111,lapsed,2456.05
7876,165,3,20240511,20250511,renewed,1724.45
7877,165,6,20240213,20250212,renewed,4028.64
7878,166,1,20240105,20250104,renewed,702.28
7879,166,6,20230601,20240531,grace,5750.85
7880,166,5,20230206,20240206,lapsed,191.22
7881,166,6,20231124,20241123,renewed,2734.07
7882,166,4,20230317,20240316,renewed,2112.42
7883,166,6,20231112,20241111,renewed,6058.82
7884,166,4,20230427,20240426,renewed,492.51
7885,166,5,20231104,20241103,renewed,900.16
7886,166,6,20231231,20241230,renewed,4593.97
7887,166,4,20230822,20240821,renewed,2952.63
7888,166,1,20230129,20240129,lapsed,578.87
7889,166,2,20230611,20240610,renewed,1746.08
7890,166,3,20240107,20250106,renewed,2979.03
7891,166,4,20240826,20250826,renewed,2631.04
7892,166,1,20230627,20240626,renewed,1526.71
7893,166,3,20230614,20240613,lapsed,1084.82
7894,166,3,20240519,20250519,renewed,1992.99
7895,166,4,20230426,20240425,renewed,1717.56
7896,166,4,20240618,20250618,renewed,1826.7
7897,166,3,20230313,20240312,renewed,517.89
7898,167,6,20231130,20241129,lapsed,1541.05
7899,167,1,20230520,20240519,lapsed,1126.84
7900,167,3,20240918,20250918,lapsed,331.21
7901,167,1,20231208,20241207,renewed,1361.66
7902,167,2,20230311,20240310,lapsed,3190.52
7903,167,5,20240920,20250920,renewed,882.5
7904,167,5,20231116,20241115,renewed,317.39
7905,167,4,20230826,20240825,renewed,965.31
7906,167,4,20230602,20240601,renewed,573.15
7907,167,4,20240629,20250629,renewed,2633.98
7908,167,2,20240516,20250516,renewed,1644.12
7909,167,3,20231223,20241222,lapsed,996.48
7910,167,2,20230201,20240201,renewed,558.31
7911,167,4,20230204,20240204,renewed,1351.76
7912,167,4,20231228,20241227,lapsed,362.41
7913,167,4,20230912,20240911,lapsed,915.51
7914,167,2,20230515,20240514,lapsed,2110.24
7915,167,4,20230410,20240409,renewed,471.35
7916,167,1,20240212,20250211,renewed,2966.31
7917,167,3,20230828,20240827,grace,962.91
7918,167,2,20230105,20240105,renewed,1420.12
7919,167,2,20230804,20240803,lapsed,4943.02
7920,167,5,20240731,20250731,renewed,984.15
7921,167,5,20230506,20240505,renewed,469.22
7922,167,2,20240629,20250629,grace,2989.39
7923,167,5,20240606,20250606,renewed,1040.1
7924,167,3,20240807,20250807,grace,1832.28
7925,167,3,20240524,20250524,renewed,704.28
7926,167,4,20230222,20240222,lapsed,1173.27
7927,167,1,20231118,20241117,renewed,4315.28
7928,167,2,20240110,20250109,renewed,1517.18
7929,167,6,20230409,20240408,grace,7778.99
7930,167,5,20230106,20240106,renewed,173.59
7931,167,5,20230510,20240509,lapsed,900.71
7932,167,6,20230304,20240303,renewed,708.06
7933,167,4,20240407,20250407,renewed,1175.5
7934,167,2,20240228,20250227,lapsed,4668.86
7935,167,1,20240520,20250520,lapsed,3772.66
7936,167,3,20240928,20250928,renewed,1561.3
7937,167,5,20230108,20240108,renewed,187.6
7938,167,4,20240221,20250220,renewed,1002.67
7939,167,4,20231001,20240930,renewed,1491.19
7940,167,5,20231211,20241210,lapsed,463.49
7941,167,4,20230218,20240218,renewed,2482.11
7942,167,2,20230106,20240106,renewed,3837.9
7943,167,4,20240414,20250414,lapsed,759.22
7944,167,2,20230731,20240730,renewed,2067.17
7945,167,1,20230310,20240309,lapsed,3701.52
7946,167,1,20230522,20240521,renewed,2858.99
7947,167,6,20240706,20250706,grace,3535.57
7948,167,2,20241003,20251003,lapsed,2707.62
7949,167,4,20231014,20241013,renewed,2587.77
7950,167,6,20230208,20240208,renewed,940.69
7951,167,6,20230621,20240620,renewed,4921.83
7952,167,2,20240523,20250523,renewed,4887.05
7953,167,4,20230519,20240518,renewed,717.57
7954,167,6,20240515,20250515,renewed,6705.06
7955,167,6,20240304,20250304,lapsed,1369.54
7956,167,6,20241125,20251125,renewed,5090.25
7957,167,2,20231213,20241212,renewed,4053.72
7958,167,1,20231107,20241106,renewed,3251.1
7959,167,2,20230404,20240403,lapsed,822.87
7960,167,5,20240705,20250705,renewed,855.54
7961,167,3,20230122,20240122,renewed,2816.36
7962,167,4,20231108,20241107,renewed,2966.24
7963,167,2,20230116,20240116,renewed,1447.53
7964,167,6,20241022,20251022,renewed,3007.89
7965,167,6,20240524,20250524,renewed,7954.64
7966,167,3,20241002,20251002,renewed,274.89
7967,167,3,20240223,20250222,renewed,1348.24
7968,167,5,20240627,20250627,renewed,767.57
7969,168,5,20230115,20240115,renewed,706.34
7970,168,5,20230629,20240628,renewed,183.5
7971,168,2,20240208,20250207,renewed,1574.55
7972,168,3,20230310,20240309,renewed,1552.79
7973,168,3,20230115,20240115,renewed,1045.75
7974,168,2,20231009,20241008,renewed,4577.12
7975,168,2,20240929,20250929,renewed,4378.59
7976,168,6,20230912,20240911,renewed,2431.68
7977,168,4,20230303,20240302,renewed,1391.25
7978,168,4,20230110,20240110,renewed,254.01
7979,168,3,20240926,20250926,renewed,1411.04
7980,168,1,20240418,20250418,renewed,1350.02
7981,168,1,20240818,20250818,renewed,676.7
7982,168,5,20230305,20240304,renewed,459.02
7983,168,4,20230222,20240222,lapsed,1964.21
7984,168,2,20240408,20250408,renewed,428.68
7985,168,5,20241021,20251021,renewed,699.0
7986,168,1,20231031,20241030,renewed,2673.38
7987,168,2,20240901,20250901,lapsed,1360.88
7988,168,4,20230429,20240428,renewed,1386.56
7989,168,4,20230419,20240418,renewed,366.8
7990,169,4,20230810,20240809,renewed,2238.52
7991,169,3,20240319,20250319,renewed,2199.87
7992,169,5,20240521,20250521,grace,278.08
7993,169,6,20230429,20240428,renewed,5154.07
7994,169,6,20241018,20251018,renewed,5607.7
7995,169,4,20230705,20240704,lapsed,929.1
7996,169,6,20230922,20240921,renewed,4833.74
7997,169,1,20230614,20240613,renewed,4058.29
7998,169,3,20240621,20250621,renewed,1221.01
7999,169,2,20231005,20241004,renewed,3833.92
8000,169,6,20231212,20241211,lapsed,6884.52
8001,169,2,20240129,20250128,renewed,4886.1
8002,169,4,20240406,20250406,renewed,2952.36
8003,169,2,20240707,20250707,renewed,3245.23
8004,169,4,20231230,20241229,renewed,2911.81
8005,169,1,20231006,20241005,renewed,1291.23
8006,169,6,20231125,20241124,renewed,6410.05
8007,169,4,20240817,20250817,renewed,400.85
8008,169,2,20240903,20250903,lapsed,3322.97
8009,169,4,20230729,20240728,renewed,2863.95
8010,169,2,20241003,20251003,lapsed,1888.2
8011,169,1,20240408,20250408,grace,1010.53
8012,169,2,20240911,20250911,renewed,3516.66
8013,169,4,20240127,20250126,renewed,2009.6
8014,169,4,20230712,20240711,renewed,490.73
8015,169,5,20231028,20241027,renewed,1019.34
8016,169,3,20230503,20240502,lapsed,1910.6
8017,169,4,20230702,20240701,renewed,1808.32
8018,169,5,20230116,20240116,renewed,130.94
8019,169,5,20240430,20250430,renewed,871.21
8020,169,4,20240617,20250617,renewed,1895.93
8021,169,4,20230614,20240613,renewed,2132.07
8022,169,4,20230113,20240113,renewed,1084.13
8023,169,1,20240402,20250402,renewed,3246.69
8024,169,5,20230113,20240113,renewed,145.11
8025,169,2,20231228,20241227,grace,2071.85
8026,169,3,20240801,20250801,renewed,1128.99
8027,169,3,20231029,20241028,renewed,1376.68
8028,169,5,20240418,20250418,grace,1082.46
8029,169,2,20230903,20240902,grace,4309.17
8030,169,6,20230126,20240126,renewed,2491.93
8031,169,4,20240802,20250802,renewed,2581.2
8032,169,4,20240522,20250522,renewed,935.75
8033,169,2,20240917,20250917,renewed,2493.72
8034,169,3,20240714,20250714,renewed,2426.12
8035,169,1,20230416,20240415,renewed,1507.64
8036,169,1,20240305,20250305,renewed,1054.04
8037,169,3,20240630,20250630,lapsed,776.84
8038,169,4,20241020,20251020,renewed,295.46
8039,169,4,20230921,20240920,lapsed,2595.73
8040,169,3,20230418,20240417,lapsed,856.55
8041,169,5,20240118,20250117,renewed,396.39
8042,169,2,20240523,20250523,renewed,651.76
8043,169,4,20230913,20240912,lapsed,927.92
8044,169,2,20230202,20240202,renewed,4973.9
8045,169,4,20240520,20250520,lapsed,436.96
8046,169,4,20230228,20240228,renewed,325.47
8047,169,4,20231007,20241006,renewed,2568.94
8048,170,4,20230925,20240924,grace,2808.89
8049,170,3,20240126,20250125,renewed,925.04
8050,170,5,20240406,20250406,renewed,610.01
8051,170,3,20241110,20251110,renewed,1031.87
8052,170,6,20231121,20241120,lapsed,2973.21
8053,170,3,20240528,20250528,renewed,1475.41
8054,170,3,20240214,20250213,renewed,644.85
8055,170,6,20240602,20250602,renewed,1061.93
8056,170,3,20240720,20250720,lapsed,2747.48
8057,170,1,20240815,20250815,renewed,3730.05
8058,170,1,20240129,20250128,lapsed,688.19
8059,170,5,20230131,20240131,renewed,247.61
8060,170,4,20240111,20250110,renewed,1209.54
8061,170,5,20230206,20240206,renewed,153.83
8062,170,3,20230830,20240829,renewed,2161.67
8063,170,1,20230417,20240416,renewed,4837.1
8064,170,4,20241031,20251031,lapsed,1156.71
8065,170,4,20230915,20240914,renewed,823.15
8066,170,3,20240410,20250410,renewed,1239.59
8067,170,5,20240702,20250702,renewed,660.32
8068,170,6,20240426,20250426,renewed,7418.08
8069,170,6,20240817,20250817,lapsed,1637.29
8070,170,3,20230429,20240428,renewed,948.49
8071,170,5,20230228,20240228,renewed,273.12
8072,170,1,20230331,20240330,lapsed,2297.66
8073,170,3,20240721,20250721,renewed,483.99
8074,170,6,20240507,20250507,renewed,5634.04
8075,170,2,20230714,20240713,renewed,3239.62
8076,170,6,20240125,20250124,renewed,3075.9
8077,170,4,20230429,20240428,renewed,1107.28
8078,170,1,20241122,20251122,renewed,3129.57
8079,170,3,20230615,20240614,renewed,1144.87
8080,170,2,20230101,20240101,renewed,1913.65
8081,170,1,20241008,20251008,renewed,4286.43
8082,170,6,20240203,20250202,renewed,4883.99
8083,170,6,20230401,20240331,renewed,7452.68
8084,170,5,20230118,20240118,renewed,281.69
8085,170,6,20230502,20240501,lapsed,5101.95
8086,170,2,20240415,20250415,renewed,3949.04
8087,170,3,20231113,20241112,lapsed,320.49
8088,170,4,20240918,20250918,lapsed,2138.7
8089,170,5,20240706,20250706,lapsed,1002.22
8090,170,2,20230806,20240805,renewed,3021.52
8091,170,1,20240525,20250525,lapsed,4848.17
8092,170,5,20230813,20240812,renewed,1140.91
8093,170,3,20240806,20250806,renewed,616.44
8094,170,1,20240726,20250726,renewed,413.8
8095,170,6,20240826,20250826,renewed,4107.66
8096,170,6,20240804,20250804,renewed,7799.45
8097,170,5,20240926,20250926,lapsed,163.24
8098,170,5,20231110,20241109,renewed,1141.84
8099,170,4,20230906,20240905,renewed,1080.88
8100,170,5,20230313,20240312,renewed,314.4
8101,170,2,20240303,20250303,lapsed,3086.93
8102,170,4,20230503,20240502,lapsed,1178.67
8103,170,6,20240130,20250129,renewed,662.17
8104,170,2,20230521,20240520,renewed,3125.97
8105,170,6,20240405,20250405,renewed,4238.18
8106,170,5,20240702,20250702,renewed,790.84
8107,170,6,20230416,20240415,renewed,6382.14
8108,170,5,20230329,20240328,renewed,1029.62
8109,170,5,20240228,20250227,renewed,697.45
8110,170,4,20240722,20250722,renewed,1607.77
8111,170,6,20230218,20240218,lapsed,4111.07
8112,170,3,20240210,20250209,renewed,447.1
8113,170,3,20230803,20240802,renewed,1044.95
8114,170,1,20230122,20240122,renewed,1663.66
8115,170,1,20240319,20250319,renewed,3222.54
8116,170,6,20241124,20251124,renewed,1130.7
8117,171,2,20230502,20240501,grace,2713.77
8118,171,4,20230105,20240105,renewed,2003.26
8119,171,3,20240720,20250720,renewed,867.03
8120,171,2,20230114,20240114,renewed,1989.64
8121,171,3,20240929,20250929,renewed,301.55
8122,171,3,20240328,20250328,grace,2698.55
8123,171,1,20240724,20250724,renewed,4513.06
8124,171,5,20231027,20241026,lapsed,643.29
8125,171,6,20240306,20250306,lapsed,7184.69
8126,171,2,20230913,20240912,lapsed,3242.93
8127,171,3,20230707,20240706,lapsed,947.49
8128,171,4,20241115,20251115,renewed,1130.46
8129,171,1,20240604,20250604,renewed,1050.6
8130,171,1,20240320,20250320,renewed,3274.33
8131,171,5,20240131,20250130,renewed,259.85
8132,171,4,20230921,20240920,renewed,2481.49
8133,171,6,20230313,20240312,grace,6804.0
8134,171,3,20231128,20241127,lapsed,2428.02
8135,171,5,20231211,20241210,lapsed,1179.78
8136,171,1,20230701,20240630,lapsed,4365.88
8137,171,2,20240107,20250106,renewed,424.33
8138,171,5,20240128,20250127,lapsed,924.95
8139,171,2,20230304,20240303,renewed,2736.29
8140,171,2,20230526,20240525,renewed,1584.95
8141,171,1,20230616,20240615,renewed,4570.94
8142,171,6,20240811,20250811,lapsed,5649.27
8143,171,6,20240911,20250911,lapsed,2487.24
8144,171,6,20230306,20240305,lapsed,2669.86
8145,171,3,20240331,20250331,renewed,2137.18
8146,171,3,20231001,20240930,lapsed,2466.5
8147,171,6,20230209,20240209,renewed,7057.49
8148,171,5,20230509,20240508,grace,773.01
8149,171,6,20240701,20250701,renewed,2355.48
8150,171,6,20230904,20240903,renewed,6438.36
8151,171,6,20230905,20240904,lapsed,915.94
8152,171,5,20230504,20240503,renewed,377.79
8153,171,3,20230302,20240301,renewed,1338.97
8154,171,3,20240609,20250609,lapsed,2442.43
8155,171,5,20240222,20250221,renewed,712.18
8156,171,2,20240713,20250713,renewed,1119.67
8157,171,2,20231123,20241122,lapsed,2304.05
8158,171,6,20231210,20241209,lapsed,1873.24
8159,171,2,20240424,20250424,grace,611.3
8160,171,3,20240927,20250927,grace,1400.7
8161,171,3,20240813,20250813,lapsed,1431.07
8162,171,3,20230411,20240410,renewed,591.98
8163,171,2,20230620,20240619,lapsed,4302.12
8164,173,1,20230613,20240612,renewed,1858.82
8165,173,4,20241103,20251103,renewed,2893.99
8166,173,1,20241110,20251110,renewed,3252.57
8167,173,4,20240626,20250626,renewed,1418.22
8168,173,5,20230909,20240908,renewed,506.49
8169,173,2,20240205,20250204,grace,1618.79
8170,173,2,20240630,20250630,lapsed,1220.01
8171,173,6,20240806,20250806,lapsed,4576.42
8172,173,2,20230705,20240704,renewed,4473.29
8173,173,4,20241024,20251024,grace,1258.74
8174,173,3,20240820,20250820,lapsed,2180.36
8175,173,3,20231003,20241002,grace,2058.58
8176,173,2,20230713,20240712,renewed,1793.28
8177,173,1,20231211,20241210,renewed,2431.03
8178,173,5,20230811,20240810,renewed,393.55
8179,173,2,20230311,20240310,renewed,1297.05
8180,173,1,20230303,20240302,renewed,2737.95
8181,173,4,20240523,20250523,renewed,2392.96
8182,173,1,20231118,20241117,renewed,4839.38
8183,173,5,20240518,20250518,renewed,1005.18
8184,173,6,20240922,20250922,renewed,7573.57
8185,173,1,20231210,20241209,renewed,1703.11
8186,173,4,20230325,20240324,renewed,1439.3
8187,173,5,20240123,20250122,renewed,962.71
8188,173,6,20231011,20241010,lapsed,3092.68
8189,173,2,20230328,20240327,renewed,924.95
8190,173,6,20230428,20240427,renewed,6808.41
8191,173,4,20230421,20240420,grace,1744.71
8192,173,6,20230723,20240722,renewed,6695.83
8193,173,4,20230118,20240118,lapsed,1407.1
8194,173,3,20230505,20240504,lapsed,1094.6
8195,173,5,20230515,20240514,renewed,336.61
8196,173,5,20240704,20250704,renewed,496.44
8197,173,6,20240426,20250426,renewed,1147.54
8198,173,5,20240707,20250707,grace,583.63
8199,173,5,20240505,20250505,renewed,902.97
8200,173,1,20230620,20240619,renewed,1412.1
8201,173,4,20231115,20241114,renewed,2875.73
8202,173,3,20230406,20240405,lapsed,529.85
8203,173,3,20230308,20240307,renewed,1933.95
8204,173,4,20240128,20250127,renewed,2288.21
8205,173,1,20240905,20250905,lapsed,4752.23
8206,173,2,20230708,20240707,renewed,3550.84
8207,173,2,20240302,20250302,grace,4928.85
8208,173,4,20231209,20241208,renewed,1543.83
8209,173,1,20231015,20241014,lapsed,4709.92
8210,173,6,20230806,20240805,lapsed,7968.28
8211,173,2,20240728,20250728,renewed,3574.05
8212,173,1,20240608,20250608,renewed,4628.31
8213,173,2,20230227,20240227,lapsed,4229.42
8214,173,5,20240331,20250331,renewed,863.03
8215,173,2,20240219,20250218,lapsed,4293.62
8216,173,4,20240221,20250220,renewed,2686.96
8217,173,4,20240729,20250729,lapsed,337.76
8218,173,5,20240521,20250521,renewed,833.79
8219,173,2,20230105,20240105,renewed,3073.49
8220,173,3,20231013,20241012,renewed,493.56
8221,173,3,20240929,20250929,renewed,1628.29
8222,173,5,20231023,20241022,renewed,212.26
8223,173,3,20231023,20241022,renewed,2628.46
8224,173,3,20230908,20240907,renewed,2654.08
8225,173,3,20240110,20250109,renewed,2792.92
8226,173,1,20240703,20250703,lapsed,4070.02
8227,173,1,20240918,20250918,lapsed,2050.29
8228,173,3,20240712,20250712,renewed,2598.55
8229,173,1,20240816,20250816,lapsed,858.38
8230,173,4,20230216,20240216,lapsed,2647.05
8231,173,6,20230316,20240315,grace,5359.93
8232,173,2,20240418,20250418,renewed,2234.02
8233,173,3,20230731,20240730,lapsed,262.84
8234,173,6,20230528,20240527,renewed,7412.47
8235,173,5,20230515,20240514,renewed,1037.4
8236,173,2,20231219,20241218,renewed,4193.41
8237,173,5,20230310,20240309,lapsed,246.32
8238,173,2,20230625,20240624,renewed,3800.19
8239,173,2,20240728,20250728,renewed,2748.16
8240,173,3,20240517,20250517,grace,495.63
8241,173,2,20230905,20240904,renewed,4736.67
8242,173,2,20240110,20250109,lapsed,2599.36
8243,173,6,20240827,20250827,renewed,5633.6
8244,174,4,20240606,20250606,renewed,732.35
8245,174,1,20240702,20250702,renewed,1518.33
8246,174,1,20241021,20251021,lapsed,972.23
8247,174,5,20230308,20240307,renewed,681.0
8248,174,2,20240121,20250120,grace,3517.04
8249,174,5,20240907,20250907,renewed,773.59
8250,174,2,20241008,20251008,lapsed,2811.86
8251,174,2,20230601,20240531,renewed,2483.34
8252,174,2,20230824,20240823,renewed,3738.3
8253,174,1,20230718,20240717,grace,2542.27
8254,174,3,20230102,20240102,lapsed,760.22
8255,174,4,20230214,20240214,renewed,1489.17
8256,174,5,20230613,20240612,renewed,968.46
8257,174,5,20230329,20240328,renewed,495.13
8258,174,6,20230721,20240720,lapsed,4427.28
8259,174,6,20231017,20241016,renewed,5812.42
8260,174,5,20240730,20250730,renewed,325.26
8261,174,4,20230906,20240905,lapsed,1656.96
8262,174,2,20230603,20240602,renewed,1248.23
8263,174,4,20240725,20250725,renewed,1974.65
8264,174,4,20230818,20240817,renewed,1734.13
8265,174,3,20230317,20240316,renewed,1435.36
8266,174,6,20240811,20250811,grace,3219.7
8267,174,4,20240501,20250501,renewed,2347.8
8268,174,5,20240823,20250823,renewed,809.82
8269,174,5,20230910,20240909,lapsed,109.54
8270,174,2,20240116,20250115,grace,490.27
8271,174,6,20230218,20240218,renewed,3553.73
8272,174,6,20231012,20241011,lapsed,4720.56
8273,174,4,20230804,20240803,renewed,1864.32
8274,174,6,20230716,20240715,renewed,3516.78
8275,174,5,20230320,20240319,renewed,802.49
8276,174,2,20241111,20251111,renewed,4252.52
8277,174,6,20240325,20250325,renewed,6782.73
8278,174,1,20230107,20240107,renewed,1539.45
8279,174,5,20231228,20241227,renewed,682.54
8280,174,4,20231224,20241223,grace,2317.93
8281,174,5,20231103,20241102,renewed,728.18
8282,174,1,20240625,20250625,renewed,2077.56
8283,174,4,20240902,20250902,renewed,1838.77
8284,174,1,20230123,20240123,renewed,3158.02
8285,174,3,20230529,20240528,renewed,2239.97
8286,174,4,20240723,20250723,renewed,713.12
8287,174,5,20230131,20240131,renewed,1130.54
8288,174,4,20231125,20241124,lapsed,250.68
8289,174,1,20230415,20240414,lapsed,3372.32
8290,174,3,20230424,20240423,lapsed,2182.83
8291,176,1,20230927,20240926,lapsed,3305.28
8292,176,2,20231015,20241014,renewed,4212.7
8293,176,4,20240602,20250602,lapsed,787.19
8294,176,2,20241123,20251123,renewed,4940.37
8295,176,4,20230613,20240612,renewed,460.88
8296,176,4,20240530,20250530,renewed,2851.75
8297,176,6,20240707,20250707,renewed,604.01
8298,176,5,20240322,20250322,renewed,785.96
8299,176,1,20231228,20241227,renewed,2421.89
8300,176,1,20241105,20251105,renewed,3258.96
8301,176,1,20240909,20250909,renewed,3653.51
8302,176,4,20241015,20251015,renewed,2818.72
8303,176,6,20240826,20250826,renewed,5998.67
8304,176,4,20230309,20240308,renewed,972.1
8305,176,6,20240710,20250710,renewed,5861.79
8306,176,6,20240923,20250923,lapsed,3796.1
8307,176,4,20240501,20250501,lapsed,2847.41
8308,176,1,20240229,20250228,lapsed,4170.24
8309,176,1,20240702,20250702,renewed,1309.37
8310,176,6,20231231,20241230,renewed,2009.26
8311,176,2,20240823,20250823,renewed,1933.47
8312,176,6,20240623,20250623,renewed,4146.89
8313,176,6,20230227,20240227,lapsed,7694.58
8314,176,4,20230601,20240531,lapsed,1386.77
8315,176,5,20240407,20250407,renewed,337.17
8316,176,4,20230427,20240426,renewed,1472.76
8317,176,1,20230806,20240805,lapsed,3361.23
8318,176,1,20231012,20241011,renewed,4819.05
8319,176,6,20240312,20250312,grace,838.8
8320,176,5,20230808,20240807,lapsed,382.12
8321,176,3,20230218,20240218,renewed,2910.75
8322,176,4,20240401,20250401,renewed,834.2
8323,176,4,20240118,20250117,renewed,1397.68
8324,176,6,20230719,20240718,renewed,1130.64
8325,176,3,20240210,20250209,lapsed,542.29
8326,176,4,20230118,20240118,renewed,586.9
8327,176,5,20230216,20240216,grace,1150.52
8328,176,3,20230809,20240808,grace,1200.35
8329,176,2,20230801,20240731,grace,1926.13
8330,176,1,20240327,20250327,lapsed,3537.01
8331,176,6,20230910,20240909,renewed,785.93
8332,176,1,20231204,20241203,renewed,1966.03
8333,176,5,20230210,20240210,renewed,1061.09
8334,176,3,20240801,20250801,renewed,1422.21
8335,176,1,20230422,20240421,renewed,1915.13
8336,176,1,20230523,20240522,lapsed,4207.19
8337,176,1,20241118,20251118,lapsed,2766.58
8338,176,1,20240526,20250526,renewed,4849.39
8339,176,4,20230524,20240523,renewed,2180.42
8340,176,4,20230815,20240814,renewed,1294.92
8341,176,3,20240813,20250813,renewed,1292.63
8342,176,3,20241007,20251007,renewed,525.29
8343,176,3,20240605,20250605,renewed,2834.63
8344,176,5,20240723,20250723,renewed,1132.7
8345,176,5,20231228,20241227,renewed,118.51
8346,176,3,20230823,20240822,renewed,1278.26
8347,176,4,20231216,20241215,renewed,354.44
8348,176,1,20230218,20240218,renewed,2311.27
8349,176,2,20231207,20241206,renewed,403.21
8350,176,2,20230323,20240322,renewed,3382.83
8351,176,5,20230926,20240925,lapsed,408.01
8352,176,2,20241003,20251003,renewed,799.97
8353,176,6,20230825,20240824,lapsed,2346.6
8354,176,2,20240701,20250701,renewed,1086.25
8355,176,3,20240326,20250326,renewed,2667.45
8356,177,1,20240118,20250117,renewed,2912.76
8357,177,4,20240114,20250113,renewed,1465.43
8358,177,1,20230814,20240813,lapsed,671.32
8359,177,5,20230325,20240324,renewed,753.85
8360,177,6,20231219,20241218,renewed,5381.49
8361,177,6,20240609,20250609,lapsed,4572.63
8362,177,3,20240205,20250204,lapsed,2470.8
8363,177,5,20241101,20251101,renewed,630.89
8364,177,4,20240519,20250519,lapsed,1118.74
8365,177,6,20240401,20250401,renewed,6147.32
8366,177,5,20230921,20240920,grace,1062.56
8367,177,6,20240928,20250928,renewed,3658.93
8368,177,4,20240928,20250928,lapsed,576.84
8369,177,2,20230321,20240320,renewed,4080.63
8370,177,6,20240623,20250623,renewed,6527.07
8371,177,2,20230430,20240429,grace,3623.68
8372,177,2,20231120,20241119,renewed,1342.06
8373,177,4,20240613,20250613,renewed,458.92
8374,177,6,20231102,20241101,renewed,6522.07
8375,177,1,20230311,20240310,renewed,2451.67
8376,177,3,20231203,20241202,renewed,2580.59
8377,177,2,20240923,20250923,renewed,4369.75
8378,177,1,20240820,20250820,renewed,4718.94
8379,177,2,20231227,20241226,renewed,4191.32
8380,177,6,20240521,20250521,lapsed,2531.22
8381,177,2,20230608,20240607,renewed,732.76
8382,177,6,20241022,20251022,renewed,7995.34
8383,177,2,20230603,20240602,renewed,923.7
8384,177,3,20230529,20240528,grace,652.1
8385,177,6,20240906,20250906,renewed,3051.21
8386,177,5,20240708,20250708,renewed,212.16
8387,177,2,20231209,20241208,renewed,4136.52
8388,177,1,20231115,20241114,renewed,3447.7
8389,177,3,20230911,20240910,renewed,1548.95
8390,177,4,20240507,20250507,grace,2629.61
8391,177,3,20241116,20251116,lapsed,459.1
