sale_id,date_key,agent_id,product_id,ape_usd,fyp_usd,policies_issued,sale_channel
875,20240930,15,2,2228.49,2652.09,2,tied_agency
5556,20230719,68,1,4108.73,4229.55,1,tied_agency
14670,20230508,9007,6,4090.43,4959.23,2,tied_agency
13132,20241203,162,3,1557.55,1593.61,1,bancassurance
11321,20230914,139,2,2908.87,3887.33,2,bancassurance
3585,20240429,46,4,1892.95,2122.27,2,bancassurance
3800,20250512,48,6,7718.34,9900.19,2,tied_agency
7204,20241211,87,3,568.67,621.79,1,bancassurance
2390,20250818,31,1,3605.65,3985.78,2,tied_agency
11822,20251208,148,2,1709.76,1806.16,1,bancassurance
12513,20250618,156,1,1526.63,1717.36,2,bancassurance
8875,20241031,108,6,5814.92,6260.25,1,bancassurance
11124,20230828,137,2,1905.69,2250.58,1,bancassurance
7681,20250929,95,2,1434.91,1412.93,2,bancassurance
1136,20241126,19,5,536.84,504.82,2,tied_agency
5373,20230711,66,5,786.86,1175.72,1,bancassurance
1049,20241025,18,4,2739.94,4059.94,1,tied_agency
10017,20231016,125,6,1302.65,1639.28,2,bancassurance
13479,20231120,167,6,7772.87,7649.37,1,bancassurance
5841,20230707,71,4,2207.38,2677.6,1,tied_agency
6049,20240923,73,2,3054.8,4381.61,2,tied_agency
12720,20230530,158,3,1891.52,2783.98,2,tied_agency
6451,20251222,78,5,1132.05,1132.22,1,tied_agency
13168,20240129,163,6,2819.84,2667.47,2,tied_agency
1065,20250319,18,1,4255.76,4601.31,2,tied_agency
5155,20250804,63,3,963.92,1163.27,2,bancassurance
4734,20230105,61,2,2157.92,2302.03,1,bancassurance
998,20230220,18,1,1238.57,1153.7,1,tied_agency
892,20250228,15,4,1079.24,1116.23,2,tied_agency
14144,20230821,177,4,2470.96,3593.88,1,tied_agency
2782,20230213,36,2,4109.89,4209.67,2,bancassurance
7400,20250205,90,5,866.2,994.27,1,bancassurance
3281,20250203,40,2,3745.04,5317.48,1,tied_agency
8627,20240301,104,3,2857.85,2856.33,2,bancassurance
11205,20230113,138,4,1508.05,1612.07,1,tied_agency
7077,20241112,85,2,1321.64,1871.8,1,tied_agency
14728,20240611,183,6,1668.31,2233.76,1,tied_agency
5179,20230217,64,1,3210.63,4607.2,1,tied_agency
6223,20240729,75,1,2521.44,2878.24,1,tied_agency
2432,20231027,32,6,3809.25,4224.93,1,tied_agency
7273,20241209,88,2,2137.37,2101.62,1,bancassurance
15289,20250220,187,2,4275.29,6074.97,1,bancassurance
3360,20230630,43,4,2389.01,2844.22,1,tied_agency
3339,20250618,42,3,2185.48,3027.08,1,tied_agency
14548,20240408,182,3,2212.58,2565.79,2,tied_agency
7420,20250929,90,4,2597.86,2552.66,1,bancassurance
6329,20240703,76,4,2369.18,3062.04,2,tied_agency
12190,20240923,152,1,4418.81,5197.98,2,bancassurance
8637,20240522,104,2,3974.08,5811.09,1,bancassurance
14237,20230707,179,5,424.45,629.81,1,tied_agency
12061,20230912,9003,6,3668.7,4198.67,1,bancassurance
10459,20251022,128,4,2851.96,2753.58,2,tied_agency
1184,20230515,20,3,2366.11,2671.92,1,tied_agency
2753,20250120,35,5,876.1,934.9,2,tied_agency
3221,20251006,39,5,906.17,1177.2,1,bancassurance
12450,20230320,156,2,2424.75,3367.91,2,bancassurance
9062,20230817,113,4,1548.77,1890.75,2,tied_agency
7601,20251110,92,6,3132.06,4657.26,2,tied_agency
10913,20241125,133,6,5185.07,6855.56,1,tied_agency
7390,20240909,9002,2,1529.86,1387.95,2,bancassurance
7771,20240619,96,5,967.22,1312.22,2,tied_agency
7218,20230313,88,5,635.63,766.65,1,bancassurance
5848,20231101,71,3,1330.04,1743.23,1,tied_agency
7674,20250328,95,4,2500.85,3678.46,2,bancassurance
2959,20240520,37,3,2366.01,2158.23,1,tied_agency
6773,20230220,83,6,5922.91,8533.54,1,bancassurance
5800,20250213,70,5,1053.69,1369.38,1,tied_agency
11480,20230615,141,4,1497.97,2111.31,1,bancassurance
8790,20241011,106,1,4069.45,4912.29,1,tied_agency
10104,20230515,126,6,1700.88,1837.21,2,bancassurance
4983,20250526,62,6,1899.75,1712.75,1,tied_agency
5727,20251015,69,2,3841.59,4020.57,1,tied_agency
4292,20250514,53,3,2696.18,2841.35,2,tied_agency
7282,20250416,88,1,3494.88,3612.67,1,bancassurance
1074,20250616,18,3,908.27,966.04,2,tied_agency
9072,20231127,113,5,706.44,912.27,2,tied_agency
3999,20251027,50,4,634.48,943.49,1,bancassurance
3245,20230825,40,2,958.16,887.91,2,tied_agency
7497,20250402,91,4,1300.1,1913.54,1,bancassurance
11040,20230714,135,4,1207.58,1152.23,2,tied_agency
14510,20230919,182,4,1669.63,2343.44,2,tied_agency
9118,20250520,113,3,2214.03,2866.19,1,tied_agency
8337,20240605,101,1,4792.86,6015.62,1,bancassurance
2486,20240813,32,4,2821.52,3467.05,2,tied_agency
487,20250915,9,3,1148.57,1322.16,1,bancassurance
5787,20241014,70,3,2375.29,2698.06,1,tied_agency
8093,20240202,99,6,2073.23,2361.27,2,bancassurance
15088,20230830,9010,5,1062.41,1561.29,2,tied_agency
12738,20231228,158,6,1720.04,2115.75,2,tied_agency
14217,20251110,177,5,911.89,1115.63,2,tied_agency
10050,20241127,125,1,4833.18,5672.4,1,bancassurance
1840,20240801,26,3,862.6,939.09,2,tied_agency
11230,20240401,138,6,1277.08,1699.14,2,tied_agency
5011,20230322,63,4,1861.87,2687.85,2,bancassurance
14174,20240812,177,6,1394.14,1494.13,2,tied_agency
2249,20241014,29,2,2376.19,2905.02,1,tied_agency
15967,20230925,198,3,2824.7,2985.65,2,bancassurance
2359,20250916,30,2,3977.75,3867.23,2,tied_agency
1177,20251106,19,4,2683.76,2630.37,2,tied_agency
690,20250805,12,4,1199.07,1208.58,1,bancassurance
15742,20240402,194,3,1657.32,1954.23,1,bancassurance
4853,20250224,61,1,1044.17,953.33,2,bancassurance
82,20251117,2,1,4774.94,4933.58,2,tied_agency
9452,20231206,120,3,1640.26,1840.96,1,tied_agency
11685,20241101,146,5,399.7,536.36,1,bancassurance
10343,20231106,128,5,750.73,889.98,2,tied_agency
10618,20231110,130,6,1291.31,1324.0,2,tied_agency
4827,20240906,61,4,2307.21,2929.19,2,bancassurance
9941,20250213,124,2,1937.62,2818.09,2,bancassurance
15732,20231023,194,3,1408.46,1420.53,2,bancassurance
12802,20230217,160,6,1340.11,1472.8,2,tied_agency
1527,20230213,24,4,2392.28,3020.55,2,bancassurance
13763,20231219,170,1,2773.36,2755.71,2,tied_agency
15044,20240624,185,2,897.21,1188.19,1,tied_agency
9245,20250212,115,3,1903.48,2125.89,1,tied_agency
14188,20250203,177,6,2871.36,3632.17,2,tied_agency
13482,20231221,167,4,593.06,592.21,1,bancassurance
13661,20230911,169,2,2773.61,2673.3,2,tied_agency
1983,20230602,28,1,4467.67,4690.85,1,bancassurance
14999,20250825,184,2,2833.35,3398.74,2,bancassurance
11081,20230717,136,4,704.3,879.61,2,tied_agency
5139,20250414,63,2,1710.1,1545.68,1,bancassurance
15965,20230921,198,6,1627.47,1795.23,2,bancassurance
5511,20250213,67,1,3313.12,4249.31,1,tied_agency
7538,20230811,92,2,3001.48,3354.75,2,tied_agency
8334,20240514,101,4,1705.55,1581.8,2,bancassurance
13343,20250123,165,2,2946.96,2704.1,2,tied_agency
3199,20250228,39,4,1847.29,1972.39,1,bancassurance
7228,20230808,88,3,2259.92,2508.52,2,bancassurance
266,20240916,6,3,755.58,719.6,2,tied_agency
9218,20240311,115,5,295.88,431.75,1,tied_agency
3228,20251208,9010,2,2660.17,3538.87,1,bancassurance
6174,20230131,75,4,2438.59,3594.18,2,tied_agency
6297,20230831,9001,6,5598.53,6267.26,1,tied_agency
15316,20230206,189,4,1516.48,1626.19,1,bancassurance
5053,20231130,63,4,1412.3,1670.19,2,bancassurance
14132,20230417,177,1,897.91,864.44,1,tied_agency
5920,20230323,72,2,1466.21,1528.87,2,bancassurance
14646,20230120,183,5,1040.03,1110.4,1,tied_agency
3167,20240202,39,6,5376.4,5604.84,2,bancassurance
2022,20240205,28,1,3495.93,4983.49,1,bancassurance
6343,20250602,76,1,1086.83,1576.86,1,tied_agency
12069,20231129,151,5,310.39,421.9,2,bancassurance
5527,20251009,67,2,1804.08,2040.61,1,tied_agency
1111,20231204,19,1,1218.33,1135.13,2,tied_agency
4449,20240425,9011,6,2400.22,3517.89,2,tied_agency
14978,20250422,184,5,899.0,1215.59,2,bancassurance
9430,20250818,118,4,656.09,928.09,2,bancassurance
4113,20230518,52,5,214.92,286.63,2,tied_agency
2250,20241119,29,4,1045.76,1563.7,2,tied_agency
11819,20251016,148,5,773.21,1000.54,1,bancassurance
10492,20230918,129,4,601.81,690.66,1,tied_agency
12991,20240821,161,2,3208.33,3694.76,1,bancassurance
12396,20250521,154,6,5293.16,4882.29,2,tied_agency
4903,20251222,61,4,560.57,581.93,1,bancassurance
3610,20250103,46,4,1021.55,1091.23,1,bancassurance
12939,20231009,161,4,2939.29,4248.7,2,bancassurance
4190,20240816,52,4,2251.79,3365.94,1,tied_agency
13192,20230203,9010,1,3287.26,3560.56,1,tied_agency
4155,20240101,52,3,1020.61,1254.43,2,tied_agency
13077,20230213,162,6,5973.4,7328.7,1,bancassurance
14019,20250901,174,4,2662.94,3803.71,2,bancassurance
1765,20230615,26,4,2106.21,3033.1,1,tied_agency
1842,20240820,9005,2,3158.89,3573.82,1,tied_agency
12131,20251124,151,1,3081.33,4369.9,1,bancassurance
9818,20230308,124,4,2234.91,2713.23,2,bancassurance
11961,20250702,149,6,1669.09,2032.85,2,bancassurance
9624,20230313,123,3,2173.6,2121.35,2,tied_agency
10308,20230301,128,6,6584.26,8813.38,2,tied_agency
9042,20230208,113,5,829.0,1122.74,2,tied_agency
5453,20230119,67,3,2323.83,2778.42,2,tied_agency
12171,20240318,152,6,5032.62,6779.28,1,bancassurance
660,20240917,12,2,941.16,1185.59,1,bancassurance
16103,20240306,9010,5,271.3,269.16,2,tied_agency
628,20230724,12,6,2612.42,3622.65,1,bancassurance
506,20230911,10,2,1074.21,996.26,2,tied_agency
3733,20230327,48,5,1159.26,1149.75,1,tied_agency
10627,20240108,130,1,1572.84,1545.14,1,tied_agency
1135,20241128,19,5,942.89,900.62,1,tied_agency
1106,20231020,19,3,2938.02,3241.16,2,tied_agency
11079,20230626,136,6,7022.72,9731.18,2,tied_agency
6047,20240812,73,4,1960.0,2835.73,2,tied_agency
1773,20230705,26,3,1130.18,1136.58,1,tied_agency
8431,20251229,101,1,2144.74,2753.81,2,bancassurance
524,20250815,10,6,2193.59,2444.79,2,tied_agency
15430,20240301,190,3,1618.53,1544.51,1,tied_agency
3972,20241230,50,1,3551.88,3559.81,1,bancassurance
1470,20240111,23,1,1776.11,1711.34,1,bancassurance
13354,20250505,165,5,368.42,359.06,1,tied_agency
4777,20231024,61,3,938.75,1214.36,2,bancassurance
10980,20231011,134,2,2031.21,2472.1,2,bancassurance
15524,20240312,191,1,1136.37,1105.84,2,tied_agency
5212,20240529,64,3,1271.35,1155.21,1,tied_agency
14538,20240202,182,2,1089.86,1477.44,2,tied_agency
7430,20230124,91,2,3170.15,4091.72,2,bancassurance
1288,20240112,21,5,310.44,290.56,2,tied_agency
9922,20241118,124,4,2701.77,3381.74,1,bancassurance
9842,20230814,124,3,2711.56,2626.56,1,bancassurance
6844,20250307,83,6,4469.03,4593.39,2,bancassurance
1560,20230925,24,2,4277.12,4389.9,1,bancassurance
7227,20230807,88,1,1341.53,1330.18,1,bancassurance
9829,20230519,124,5,589.2,714.51,1,bancassurance
6184,20230426,75,1,865.5,997.04,2,tied_agency
13301,20231121,165,3,2539.65,3039.1,2,tied_agency
6010,20230529,73,1,2900.34,2975.13,2,tied_agency
2653,20240702,34,5,267.96,273.34,1,tied_agency
8551,20251201,103,6,4213.84,4744.21,1,tied_agency
15339,20231108,189,4,1814.39,2319.69,1,bancassurance
7099,20250402,85,5,466.26,549.07,1,tied_agency
9647,20230814,123,4,762.08,1016.9,2,tied_agency
15311,20251226,187,1,3817.61,3641.1,1,bancassurance
2968,20240618,37,5,533.43,552.93,1,tied_agency
14965,20250220,184,5,965.99,994.36,1,bancassurance
9214,20240122,115,3,840.91,888.63,1,tied_agency
15598,20230925,192,6,6620.71,7887.45,2,tied_agency
2842,20250113,36,4,2356.31,2713.47,2,bancassurance
9924,20241126,124,5,791.2,719.13,1,bancassurance
6090,20230329,74,3,563.55,623.04,1,tied_agency
12095,20240820,151,4,2681.71,3061.5,1,bancassurance
15826,20240719,195,6,4786.84,6985.54,1,bancassurance
11666,20230825,146,6,6600.21,7059.24,2,bancassurance
11803,20250418,148,5,345.49,442.62,1,bancassurance
11663,20230609,146,6,1322.49,1852.41,1,bancassurance
12494,20241015,156,4,1531.85,1566.63,1,bancassurance
7050,20240527,9002,6,2625.12,3191.39,2,tied_agency
7082,20241202,85,5,412.14,538.61,1,tied_agency
3462,20251031,9011,3,1339.04,1457.7,1,bancassurance
10860,20251224,132,5,910.41,820.81,1,tied_agency
14785,20250617,183,4,2209.13,3225.25,2,tied_agency
1268,20231009,21,3,2547.9,2481.12,2,tied_agency
2267,20250217,29,2,4146.36,6151.88,1,tied_agency
7554,20240327,92,3,2096.73,2829.36,2,tied_agency
14382,20230726,181,3,2335.81,2935.72,1,tied_agency
3304,20251121,40,4,750.42,1109.91,1,tied_agency
6674,20251010,81,4,2271.67,2546.5,1,tied_agency
608,20230124,12,3,2600.28,2549.79,2,bancassurance
4433,20240126,56,3,1700.62,2243.01,1,tied_agency
4890,20250919,61,2,1491.68,2071.18,2,bancassurance
15525,20240325,191,4,1088.63,1392.35,1,tied_agency
6871,20230111,84,6,3356.03,3461.5,2,bancassurance
865,20240527,15,5,1095.93,1290.44,2,tied_agency
15626,20251208,192,6,7780.66,8022.88,2,tied_agency
9193,20230608,115,3,1414.96,1577.15,2,tied_agency
12507,20250407,156,2,3101.33,4039.01,2,bancassurance
9406,20241225,118,4,1202.1,1799.61,1,bancassurance
5089,20240730,63,2,884.75,1244.36,2,bancassurance
643,20240125,12,3,1972.62,2652.85,1,bancassurance
11430,20240319,140,3,2700.63,3528.29,2,bancassurance
12670,20250408,157,4,2677.41,3169.49,2,bancassurance
1460,20230911,23,1,3619.85,3282.21,1,bancassurance
4004,20251229,50,3,2354.77,2749.54,2,bancassurance
9907,20240814,124,5,546.09,699.47,1,bancassurance
9001,20251222,111,5,916.13,1145.52,1,bancassurance
2441,20231213,32,6,5185.79,7395.77,2,tied_agency
3130,20251006,38,3,1981.39,2646.33,2,bancassurance
14612,20250623,182,6,3701.09,4806.52,1,tied_agency
2662,20241104,34,5,1017.86,1136.5,1,tied_agency
5066,20240206,63,3,2981.14,2724.45,1,bancassurance
13525,20250414,167,5,924.86,848.7,1,bancassurance
8186,20240408,100,5,529.9,484.06,1,bancassurance
10904,20240729,133,6,7915.86,10336.48,1,tied_agency
540,20230601,11,4,1530.85,1889.5,1,bancassurance
3082,20231219,38,5,1022.26,1231.25,1,bancassurance
3212,20250616,39,6,7933.24,8197.03,2,bancassurance
13137,20250320,162,6,5911.64,8803.06,1,bancassurance
9447,20230619,120,4,930.73,1248.97,1,tied_agency
14076,20240710,176,3,2411.59,2504.14,1,bancassurance
2395,20230120,32,2,3880.33,4316.33,1,tied_agency
2832,20240924,36,1,1486.24,1371.02,2,bancassurance
10864,20230217,133,1,4420.58,6319.67,2,tied_agency
15607,20240701,192,5,1010.63,1235.61,1,tied_agency
10169,20240909,126,1,2565.56,3573.74,1,bancassurance
15866,20250804,195,3,1399.27,1643.86,2,bancassurance
15758,20241028,194,4,1519.49,1600.45,2,bancassurance
15313,20230131,189,2,4490.95,6536.18,1,bancassurance
6252,20250416,75,1,1778.93,1845.92,1,tied_agency
15787,20251128,194,3,1403.74,1769.26,2,bancassurance
10259,20230710,127,3,2609.77,3912.23,1,bancassurance
11484,20230925,141,1,1420.42,1902.47,2,bancassurance
5703,20250211,69,3,1303.12,1687.42,2,tied_agency
7745,20240104,96,4,2186.13,2030.35,2,tied_agency
12685,20250822,157,2,2467.47,2701.28,2,bancassurance
10348,20231219,128,4,2748.45,4011.93,1,tied_agency
676,20250331,12,2,4777.9,6258.4,1,bancassurance
15507,20230911,191,2,1874.71,1879.52,1,tied_agency
8570,20230404,104,4,2021.95,2638.32,2,bancassurance
15873,20251007,195,6,7775.46,9061.5,2,bancassurance
9516,20230125,122,1,1700.29,2011.27,1,tied_agency
3636,20250911,46,6,1896.16,2058.31,2,bancassurance
3632,20250825,46,1,3511.96,3259.05,2,bancassurance
6864,20251113,83,5,837.56,873.62,1,bancassurance
5677,20240426,69,5,793.9,732.74,2,tied_agency
10264,20231205,127,4,1856.86,2115.07,2,bancassurance
12243,20230731,9008,2,1736.88,1716.19,1,bancassurance
1439,20230103,9011,2,3053.1,3623.88,2,bancassurance
641,20231212,12,6,5544.62,6726.88,1,bancassurance
10590,20230623,130,6,3398.32,4809.71,2,tied_agency
13637,20251222,168,6,1761.01,2089.67,2,tied_agency
1506,20250702,23,4,2339.16,2445.39,2,bancassurance
7324,20250214,89,2,2562.48,3542.9,1,bancassurance
15859,20250630,195,5,558.2,517.2,2,bancassurance
270,20250106,6,5,369.58,417.05,2,tied_agency
2149,20230329,29,6,3968.55,5040.79,1,tied_agency
14075,20240605,176,2,4379.39,4742.55,1,bancassurance
4474,20241125,56,6,4221.65,5250.05,1,tied_agency
15919,20230703,197,2,3383.43,3404.07,2,tied_agency
1016,20230801,18,4,1101.28,1360.18,2,tied_agency
13764,20240117,170,2,1539.06,2096.1,2,tied_agency
1486,20240923,9005,2,3065.11,4425.96,1,bancassurance
14072,20240527,176,1,2089.6,1995.83,1,bancassurance
4272,20230508,53,1,4644.65,4728.14,2,tied_agency
11010,20241030,134,1,4074.58,4166.96,2,bancassurance
16087,20230905,200,4,1439.78,1337.68,2,tied_agency
9010,20230906,112,5,363.85,431.1,2,bancassurance
11698,20230207,147,2,4529.58,4261.23,2,tied_agency
14605,20250416,182,5,224.04,223.05,1,tied_agency
2342,20240425,30,1,3174.29,4712.35,1,tied_agency
8558,20230111,104,1,2217.76,2572.45,1,bancassurance
5079,20240522,63,3,2571.99,2797.29,1,bancassurance
15630,20230414,193,5,665.7,868.85,2,bancassurance
14411,20240607,181,5,270.25,336.98,1,tied_agency
9608,20251112,122,6,2284.07,2914.05,2,tied_agency
10524,20241106,129,2,1550.17,1894.37,1,tied_agency
6866,20251219,83,5,382.7,363.06,2,bancassurance
8100,20240419,99,6,6751.76,7941.49,2,bancassurance
3318,20230815,42,5,1111.97,1665.07,1,tied_agency
13501,20240729,167,6,3413.61,4369.32,1,bancassurance
5720,20250804,69,3,673.62,768.96,1,tied_agency
11798,20250115,148,4,1360.84,2020.31,2,bancassurance
15399,20251028,189,4,1804.19,1654.92,1,bancassurance
12045,20230317,151,3,2477.95,3622.93,2,bancassurance
11772,20240308,148,1,4388.69,5111.82,2,bancassurance
14554,20240513,182,3,1444.68,1690.09,1,tied_agency
14255,20240306,179,2,4633.16,6426.74,2,tied_agency
2168,20230706,9005,4,720.4,1045.16,1,tied_agency
1185,20230622,20,2,4979.87,5327.37,1,tied_agency
5671,20240213,9008,1,2120.45,2623.9,2,tied_agency
13817,20250828,170,2,3782.42,3829.87,2,tied_agency
10251,20230120,127,3,1541.84,1986.48,1,bancassurance
7441,20230519,91,4,502.4,645.26,1,bancassurance
5302,20240301,65,5,1085.44,1438.1,2,tied_agency
8842,20250613,107,1,1566.14,2191.91,2,bancassurance
9623,20230330,123,6,6045.69,8999.38,2,tied_agency
12199,20250127,152,4,1326.49,1946.73,1,bancassurance
9732,20241202,123,6,5718.3,5258.34,1,tied_agency
15547,20241104,191,3,2969.14,3520.66,1,tied_agency
3401,20240930,43,3,2241.09,2997.9,1,tied_agency
3887,20250317,49,3,1998.22,2108.11,2,tied_agency
13635,20251210,168,6,7462.54,8695.49,1,tied_agency
11796,20241223,148,1,1012.74,976.04,1,bancassurance
7931,20240909,97,3,2677.94,3483.28,2,bancassurance
727,20230905,13,2,4883.8,5222.09,2,bancassurance
13564,20230919,168,1,4312.31,5277.94,1,tied_agency
3880,20241125,49,6,6453.93,6725.62,1,tied_agency
12994,20240924,161,5,908.41,955.51,1,bancassurance
7069,20241007,85,4,2259.2,2261.17,2,tied_agency
1548,20230704,24,4,2521.12,2607.17,2,bancassurance
10262,20231026,9011,1,4974.07,6088.09,1,bancassurance
3088,20240301,38,2,2187.49,2103.85,2,bancassurance
14973,20250324,184,6,2951.46,3004.88,1,bancassurance
237,20250616,5,2,2395.33,3353.5,2,bancassurance
12971,20240423,161,4,2245.77,2575.33,2,bancassurance
14877,20231116,184,6,1359.57,1770.92,2,bancassurance
5446,20251020,66,5,566.72,636.84,1,bancassurance
13067,20251117,161,6,4492.8,5530.62,2,bancassurance
15459,20250224,190,1,4880.86,6561.94,1,tied_agency
15344,20240115,189,1,4452.8,4347.03,2,bancassurance
4394,20230322,56,4,715.4,890.93,1,tied_agency
2962,20240514,37,3,2421.23,3297.26,2,tied_agency
13009,20241209,161,3,2191.66,3079.04,2,bancassurance
8589,20230829,104,5,285.79,295.4,1,bancassurance
5835,20230428,71,3,1482.36,1914.86,2,tied_agency
8972,20230821,111,1,1858.75,2557.44,1,bancassurance
950,20241024,16,1,3679.1,4087.15,2,tied_agency
11011,20241119,134,1,945.06,1201.11,1,bancassurance
2916,20230927,37,1,3424.78,3149.04,2,tied_agency
14506,20230925,182,3,2362.56,2149.35,2,tied_agency
9561,20240604,122,1,1722.34,1565.82,1,tied_agency
12002,20230814,150,2,2479.72,2639.26,1,tied_agency
13779,20240628,170,3,1778.17,2011.31,1,tied_agency
12014,20240725,150,5,933.96,973.8,2,tied_agency
12235,20230427,153,5,308.03,434.76,2,bancassurance
8747,20240524,105,2,1687.4,2377.03,2,bancassurance
9567,20240930,122,5,783.71,1159.64,2,tied_agency
8992,20250606,111,4,1820.91,2606.32,1,bancassurance
10186,20241230,126,6,4539.53,5119.9,1,bancassurance
11615,20240819,144,5,270.9,337.6,2,bancassurance
16053,20240916,199,4,1430.13,1888.05,2,bancassurance
6299,20231009,76,4,2903.42,4068.37,2,tied_agency
8575,20230518,104,6,4283.64,6038.68,1,bancassurance
14593,20250122,182,5,1125.59,1271.19,1,tied_agency
9996,20230227,125,1,1705.55,2415.34,2,bancassurance
9868,20240118,124,2,4017.0,5575.9,1,bancassurance
6013,20230717,73,2,2253.89,3337.3,1,tied_agency
12469,20231228,156,4,2140.28,2919.41,1,bancassurance
4583,20240425,58,4,1852.21,1833.22,1,tied_agency
3838,20230714,49,3,1058.79,1126.23,1,tied_agency
8062,20230324,9002,3,2639.47,3612.61,1,bancassurance
2293,20250702,29,2,3913.79,4376.15,2,tied_agency
8216,20250219,100,4,2380.06,2781.1,1,bancassurance
10603,20230918,130,1,1249.62,1272.23,1,tied_agency
6018,20230915,73,3,936.26,981.9,1,tied_agency
1005,20230508,18,4,1433.71,1684.1,2,tied_agency
4979,20250407,62,3,2196.95,2293.7,1,tied_agency
11750,20230602,148,2,2931.55,3329.93,2,bancassurance
8920,20250502,9002,5,626.32,721.06,1,bancassurance
9926,20241225,124,1,3767.31,4609.32,1,bancassurance
7548,20240108,92,3,2966.88,4225.38,1,tied_agency
12960,20240212,161,1,2947.25,3203.8,2,bancassurance
10516,20240717,129,1,4412.69,5076.86,1,tied_agency
2928,20231124,37,4,732.42,805.63,1,tied_agency
11367,20250328,139,1,4027.19,4936.15,2,bancassurance
14448,20250728,181,1,2548.51,2374.49,1,tied_agency
8767,20251216,105,5,658.2,830.07,2,bancassurance
12745,20240401,158,2,2939.98,4406.59,1,tied_agency
1850,20240904,26,3,2111.94,1988.76,2,tied_agency
13638,20251222,168,1,4081.41,4868.64,1,tied_agency
15380,20250227,189,2,1231.7,1534.55,1,bancassurance
13811,20250512,170,3,2488.62,2332.47,2,tied_agency
1540,20230427,24,2,2891.29,2753.24,2,bancassurance
1302,20240304,9005,1,3326.72,3809.67,2,tied_agency
14742,20240819,183,2,1010.85,1162.99,1,tied_agency
9596,20250715,122,6,2541.82,3543.75,2,tied_agency
10029,20240319,125,3,2413.82,2822.65,2,bancassurance
2863,20250904,36,1,1133.7,1420.08,1,bancassurance
12087,20240418,151,3,1889.72,2733.36,2,bancassurance
3182,20240628,39,5,462.85,523.84,2,bancassurance
1109,20231204,19,5,478.89,651.67,1,tied_agency
8308,20231225,101,5,1076.73,1397.33,2,bancassurance
12632,20240902,157,3,1848.82,1907.03,1,bancassurance
7688,20230130,96,5,741.84,931.5,1,tied_agency
8285,20230824,9008,2,2804.03,3691.91,1,bancassurance
244,20230116,6,4,539.33,657.62,1,tied_agency
633,20230829,12,5,1169.24,1499.64,2,bancassurance
13917,20250213,173,3,968.14,1398.12,1,tied_agency
14956,20241205,184,6,1690.28,1932.51,1,bancassurance
8014,20240610,98,4,2427.14,2720.09,1,bancassurance
14221,20230109,179,2,3580.23,4131.15,1,tied_agency
1855,20241023,26,2,1241.57,1357.92,2,tied_agency
2980,20241004,37,5,895.94,820.81,1,tied_agency
15698,20250721,193,2,1571.71,1436.88,1,bancassurance
12006,20240102,150,2,1666.44,2498.29,2,tied_agency
9005,20230328,112,5,374.1,513.46,1,bancassurance
12557,20230619,157,3,1305.38,1887.13,1,bancassurance
11639,20250520,144,3,2097.94,2716.2,1,bancassurance
11525,20240905,142,6,3148.79,3889.07,2,bancassurance
13748,20230703,170,5,1125.28,1538.43,1,tied_agency
13000,20241007,161,1,3284.09,4138.83,2,bancassurance
5984,20250602,72,1,4690.77,5827.77,1,bancassurance
14102,20250506,176,3,2823.3,4094.09,1,bancassurance
2588,20241107,33,6,4705.33,5578.76,2,bancassurance
5230,20250107,64,4,2183.37,2636.27,2,tied_agency
1432,20250320,22,5,829.84,1047.09,2,bancassurance
5840,20230606,71,2,4838.5,6789.07,1,tied_agency
1419,20240402,22,2,1213.32,1143.93,1,bancassurance
7618,20231228,94,4,2395.35,3052.34,2,bancassurance
6407,20240813,78,2,829.88,877.35,2,tied_agency
14109,20250901,176,5,850.54,802.27,1,bancassurance
741,20240522,13,1,1844.63,2213.47,2,bancassurance
12224,20250912,152,3,1540.64,2245.5,1,bancassurance
8188,20240422,100,4,1141.81,1460.57,2,bancassurance
601,20251119,11,2,1281.41,1669.15,1,bancassurance
10080,20230117,126,6,4240.62,4631.63,2,bancassurance
5382,20231106,66,6,7574.83,9247.94,1,bancassurance
14663,20230324,183,6,1459.31,1927.13,2,tied_agency
3159,20231030,39,6,5583.83,5332.55,1,bancassurance
1405,20230208,22,5,494.18,488.81,1,bancassurance
13368,20251117,165,2,906.38,1257.73,1,tied_agency
4187,20240709,52,6,3783.89,5516.07,1,tied_agency
3912,20251125,49,4,1192.34,1744.07,2,tied_agency
568,20240528,11,1,3923.41,4009.15,2,bancassurance
5613,20250429,68,2,3468.5,3532.78,2,tied_agency
15508,20230921,191,2,3992.53,4938.58,1,tied_agency
14917,20240605,184,6,5697.06,6746.15,1,bancassurance
2297,20250728,29,6,2278.79,3331.14,1,tied_agency
15417,20230926,190,1,4092.54,4798.33,2,tied_agency
2989,20241217,37,6,6688.2,7087.38,2,tied_agency
10358,20240325,128,1,1370.41,1870.75,1,tied_agency
13333,20241014,165,4,1888.94,2308.41,1,tied_agency
11766,20240108,148,5,569.57,585.18,2,bancassurance
1685,20250821,24,6,6220.39,7023.99,2,bancassurance
3698,20241021,47,6,4958.03,5527.49,2,tied_agency
8888,20230119,109,6,4698.25,5291.36,2,bancassurance
6820,20240603,83,6,5928.0,8595.83,2,bancassurance
409,20250922,8,4,1176.09,1076.87,1,bancassurance
15143,20240724,186,2,4156.63,5911.29,2,tied_agency
13339,20241210,165,5,383.4,441.09,1,tied_agency
